,Unnamed: 0,名称,总价,单价,产权信息,建筑面积,户型结构,建筑类型,建筑结构,装修,梯户比,供暖,电梯,区域,具体区域,厅,厨,卫,楼层类型,总层数,东,南,西,北,东南,东北,西南,西北,室
4534,4534,花雨汀，小区中间位置，满五年唯一住宅,403.0,39985.0,non_co_ownership,100.79,flat_floor,Banlou,steel_concrete_structure,others,0.5,central_heating,elevator,Changping,Nanshao,1,1,1,low_floor,10,no,south,no,north,no,no,no,no,3
4535,4535,长滩壹号，自持物业，环境好，居住舒适度好,625.0,56019.0,non_co_ownership,111.57,duplex,Banlou,steel_concrete_structure,hardcover,0.5,central_heating,elevator,Changping,Nanshao,1,1,1,bottom_floor,9,no,south,no,north,no,no,no,no,2
4536,4536,宜山居精装修联排别墅，诚意出售,985.0,42845.0,non_co_ownership,229.9,duplex,Banlou,steel_concrete_structure,hardcover,1.0,central_heating,no,Changping,Nanshao,2,1,3,bottom_floor,3,no,south,no,north,no,no,no,no,5
4537,4537,此房南北通透格局，精装修的 双卧朝南,680.0,52296.0,non_co_ownership,130.03,flat_floor,Banlou,steel_concrete_structure,hardcover,0.5,central_heating,elevator,Changping,Nanshao,2,1,2,middle_floor,6,no,south,no,north,no,no,no,no,3
4538,4538,长滩壹号 3居室 电梯房 1梯2户 户型方正,519.0,48811.0,non_co_ownership,106.33,flat_floor,Banlou,steel_concrete_structure,hardcover,0.5,central_heating,elevator,Changping,Nanshao,1,1,1,middle_floor,9,no,south,no,north,no,no,no,no,3
4539,4539,拓然家苑   精装修   南北通透,365.0,30193.0,non_co_ownership,120.89,flat_floor,Banlou,mixed_structure,hardcover,0.5,central_heating,no,Changping,Nanshao,1,1,2,top_floor,6,no,south,no,north,no,no,no,no,4
4540,4540,电梯房 南北通透的户型 三居室两卫 户型方正,490.0,38742.0,non_co_ownership,126.48,flat_floor,banta_combination,steel_concrete_structure,others,1.0,central_heating,elevator,Changping,Nanshao,2,1,2,middle_floor,15,no,south,no,north,no,no,no,no,3
4541,4541,南向三居两卫户型，满五唯一，位于电梯房中间楼层。,429.0,35029.0,non_co_ownership,122.47,flat_floor,banta_combination,steel_concrete_structure,others,0.6666666666666666,central_heating,elevator,Changping,Nanshao,1,1,2,middle_floor,21,no,south,no,no,no,no,no,no,3
4542,4542,南北通透 全明格局 三居室 采光良好,390.0,39752.0,non_co_ownership,98.11,flat_floor,Banlou,steel_concrete_structure,simple_decoration,1.0,central_heating,elevator,Changping,Nanshao,1,1,1,bottom_floor,11,no,south,west,north,no,no,no,no,3
4543,4543,花雨汀三阳开泰南北通透三居室，满五年唯一，有钥匙,505.0,37000.0,non_co_ownership,136.49,flat_floor,Banlou,steel_concrete_structure,others,0.5,central_heating,elevator,Changping,Nanshao,2,1,2,middle_floor,10,no,south,no,north,no,no,no,no,3
4544,4544,金科廊桥水岸 南北通透三居室 电梯洋房,485.0,48221.0,non_co_ownership,100.58,flat_floor,Banlou,steel_concrete_structure,others,0.3333333333333333,central_heating,elevator,Changping,Nanshao,1,1,2,middle_floor,6,no,south,no,north,no,no,no,no,3
4545,4545,龙山华府精装修南北通透三居室，位于电梯房高楼层。,510.0,40323.0,non_co_ownership,126.48,flat_floor,banta_combination,steel_concrete_structure,hardcover,1.0,central_heating,elevator,Changping,Nanshao,2,1,2,high_floor,15,no,south,no,north,no,no,no,no,3
4546,4546,金科廊桥水岸小区中间位置中间楼层  尽享安静舒适生活,660.0,48601.0,non_co_ownership,135.8,flat_floor,Banlou,steel_concrete_structure,others,0.5,central_heating,elevator,Changping,Nanshao,1,1,2,middle_floor,6,no,south,no,north,no,no,no,no,3
4547,4547,金科廊桥水岸平层3居室，南北通透洋房,670.0,49752.0,non_co_ownership,134.67,flat_floor,Banlou,steel_concrete_structure,others,0.5,central_heating,elevator,Changping,Nanshao,2,1,2,high_floor,6,no,south,no,north,no,no,no,no,3
4548,4548,此房满五唯一，全明格局，南北通透，业主诚心出售,450.0,45881.0,co_ownership,98.08,flat_floor,Banlou,steel_concrete_structure,others,1.0,central_heating,elevator,Changping,Nanshao,1,1,1,low_floor,11,east,south,no,north,no,no,no,no,3
4549,4549,拓然家苑高楼层南北通透两居室，采光充足,338.0,29912.0,non_co_ownership,113.0,flat_floor,Banlou,mixed_structure,others,0.5,central_heating,no,Changping,Nanshao,2,1,2,top_floor,6,no,south,no,north,no,no,no,no,2
4550,4550,长滩壹号 南北通透 电梯房 靠谱出售 靠谱签约,720.0,64795.0,non_co_ownership,111.12,duplex,Banlou,steel_concrete_structure,hardcover,0.5,central_heating,elevator,Changping,Nanshao,2,1,2,bottom_floor,9,no,south,no,north,no,no,no,no,3
4551,4551,诚意出售花雨汀电梯房南北通透精装修三居直接入住,430.0,43048.0,co_ownership,99.89,flat_floor,Banlou,steel_concrete_structure,hardcover,0.5,central_heating,elevator,Changping,Nanshao,2,1,2,low_floor,15,east,south,no,north,no,no,no,no,3
4552,4552,花雨汀三阳开泰三居室，南北通透，明厨明卫。,500.0,36633.0,non_co_ownership,136.49,flat_floor,Banlou,steel_concrete_structure,simple_decoration,0.3333333333333333,central_heating,elevator,Changping,Nanshao,2,1,1,middle_floor,10,no,south,no,north,no,no,no,no,3
4553,4553,拓然家苑 3室2厅 南 北,425.0,30773.0,non_co_ownership,138.11,flat_floor,Banlou,mixed_structure,others,0.5,central_heating,no,Changping,Nanshao,2,1,2,middle_floor,6,no,south,no,north,no,no,no,no,3
4554,4554,融创开发，品质优越，独享管家，安心舒适,450.0,45538.0,co_ownership,98.82,flat_floor,Banlou,steel_concrete_structure,hardcover,0.5,central_heating,elevator,Changping,Nanshao,2,1,1,middle_floor,9,no,south,no,north,no,no,no,no,2
4555,4555,此房采光好，视野开阔，明厨明卫，诚心出售。,370.0,42647.0,non_co_ownership,86.76,flat_floor,banta_combination,steel_concrete_structure,hardcover,0.5,central_heating,elevator,Changping,Nanshao,1,1,1,middle_floor,21,no,south,no,no,no,no,no,no,2
4556,4556,诚意出售龙山华府精装大三居南北通透直接拎包入住,508.0,42733.0,non_co_ownership,118.88,flat_floor,banta_combination,steel_concrete_structure,others,1.0,central_heating,elevator,Changping,Nanshao,2,1,2,high_floor,12,no,south,no,north,no,no,no,no,3
4557,4557,金科廊桥水岸花园洋房，高品质小区,850.0,67838.0,non_co_ownership,125.3,duplex,Banlou,steel_concrete_structure,hardcover,0.3333333333333333,central_heating,elevator,Changping,Nanshao,2,1,2,high_floor,6,no,south,no,no,no,no,no,no,4
4558,4558,满两年，精装婚房，南北通透，带产权车位！,560.0,59360.0,co_ownership,94.34,flat_floor,Banlou,steel_concrete_structure,hardcover,1.0,central_heating,elevator,Changping,Nanshao,2,1,1,middle_floor,11,no,south,no,north,no,no,no,no,3
4559,4559,拓然家苑 中间楼层 南北通透两居室,320.0,36841.0,co_ownership,86.86,flat_floor,Banlou,mixed_structure,hardcover,0.5,no_data_yet,no,Changping,Nanshao,1,1,1,middle_floor,5,no,south,no,north,no,no,no,no,2
4560,4560,泰禾拾景园 中叠边户 楼栋位于小区正中,1490.0,77035.0,co_ownership,193.42,duplex,Banlou,steel_concrete_structure,others,1.0,self_heating,no_data_yet,Changping,Nanshao,2,1,4,top_floor,3,no,south,no,north,no,no,no,no,4
4561,4561,金科廊桥水岸总高6层带电梯，金科自持物业,930.0,72999.0,non_co_ownership,127.4,duplex,Banlou,steel_concrete_structure,others,0.5,central_heating,elevator,Changping,Nanshao,3,1,3,bottom_floor,6,no,south,no,north,no,no,no,no,5
4562,4562,花雨汀 电梯楼  全明格局 精装修 包含产权车位,343.0,43309.0,non_co_ownership,79.2,flat_floor,Banlou,steel_concrete_structure,hardcover,0.3333333333333333,central_heating,elevator,Changping,Nanshao,1,1,1,low_floor,15,no,south,no,north,no,no,no,no,2
4563,4563,看房方便 满五年唯一住宅 业主目前空置,335.0,29665.0,non_co_ownership,112.93,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Changping,Nanshao,2,1,2,high_floor,6,no,south,no,north,no,no,no,no,2
4564,4564,金科廊桥水岸   高品质小区  高服务小区,720.0,53500.0,non_co_ownership,134.58,flat_floor,Banlou,steel_concrete_structure,hardcover,0.5,central_heating,elevator,Changping,Nanshao,2,1,2,low_floor,6,no,south,no,north,no,no,no,no,3
4565,4565,金科廊桥水岸 满二年 精装修南北大四居,680.0,48911.0,non_co_ownership,139.03,flat_floor,Banlou,steel_concrete_structure,hardcover,0.3333333333333333,central_heating,elevator,Changping,Nanshao,1,1,2,low_floor,6,no,south,no,north,no,no,no,no,4
4566,4566,拓然家苑  南北通透 精装修 三居室,409.0,29813.0,co_ownership,137.19,flat_floor,Banlou,mixed_structure,others,0.5,central_heating,no,Changping,Nanshao,2,1,2,top_floor,6,no,south,no,north,no,no,no,no,3
4567,4567,龙山华府婚房装修大三居，中间楼层满五年唯一。,548.0,38802.0,non_co_ownership,141.23,flat_floor,banta_combination,steel_concrete_structure,others,0.5,central_heating,elevator,Changping,Nanshao,2,1,2,middle_floor,15,no,south,no,north,no,no,no,no,3
4568,4568,三居两卫，南北通透，户型好，没有浪费面积，采光好。,530.0,38229.0,co_ownership,138.64,flat_floor,banta_combination,steel_concrete_structure,others,0.5,central_heating,elevator,Changping,Nanshao,2,1,2,middle_floor,12,no,no,no,north,southeast,no,no,no,3
4569,4569,北郡嘉源小区，正规南北通透三居室。,350.0,40627.0,non_co_ownership,86.15,flat_floor,banta_combination,steel_concrete_structure,others,0.5,central_heating,elevator,Changping,Nanshao,1,1,1,middle_floor,11,no,south,no,north,no,no,no,no,3
4570,4570,金科廊桥水岸  中间层  精装修 南北通透,690.0,50837.0,non_co_ownership,135.73,flat_floor,Banlou,steel_concrete_structure,hardcover,0.5,central_heating,elevator,Changping,Nanshao,2,1,2,middle_floor,6,no,south,no,north,no,no,no,no,3
4571,4571,拓然家苑一居室，视野好，采光充足。,310.0,44394.0,non_co_ownership,69.83,flat_floor,banta_combination,steel_concrete_structure,others,0.5,central_heating,elevator,Changping,Nanshao,1,1,1,high_floor,14,no,no,no,no,no,northeast,no,no,1
4572,4572,北郡嘉源，精装修，两居室，已经转完商品房。,295.0,36402.0,co_ownership,81.04,flat_floor,Banlou,steel_concrete_structure,hardcover,0.25,central_heating,elevator,Changping,Nanshao,1,1,1,bottom_floor,11,no,south,no,north,no,no,no,no,2
4573,4573,北郡嘉源 3室1厅 南 北,335.0,36158.0,co_ownership,92.65,flat_floor,banta_combination,steel_concrete_structure,simple_decoration,0.5,central_heating,elevator,Changping,Nanshao,1,1,1,top_floor,12,no,south,no,north,no,no,no,no,3
4574,4574,金科廊桥水岸 高品质小区 精装修 诚心卖,650.0,52534.0,non_co_ownership,123.73,duplex,Banlou,steel_concrete_structure,hardcover,1.0,central_heating,no_data_yet,Changping,Nanshao,1,1,2,top_floor,3,no,south,no,no,no,no,no,no,3
4575,4575,泰禾拾景园 精装上叠 现房 即买即住,1080.0,63251.0,non_co_ownership,170.75,duplex,Banlou,steel_concrete_structure,others,0.3333333333333333,self_heating,no_data_yet,Changping,Nanshao,1,1,3,high_floor,6,no,south,no,north,no,no,no,no,4
4576,4576,拓然家苑电梯房一居室 中间楼层 视野好,190.0,40521.0,non_co_ownership,46.89,flat_floor,banta_combination,steel_concrete_structure,others,0.5,central_heating,elevator,Changping,Nanshao,0,1,1,middle_floor,14,no,no,no,north,no,no,no,no,1
4577,4577,龙山婚房装修两居室，带电梯，视野开阔无遮挡,260.0,47883.0,non_co_ownership,54.3,flat_floor,banta_combination,steel_concrete_structure,hardcover,0.4,central_heating,elevator,Changping,Nanshao,1,1,1,middle_floor,15,east,no,no,no,no,no,no,no,2
4578,4578,路劲世界城 南向两居室 精装修 楼层好 视野开阔，,385.0,45236.0,co_ownership,85.11,flat_floor,Banlou,steel_concrete_structure,hardcover,0.6666666666666666,central_heating,elevator,Changping,Nanshao,1,1,1,middle_floor,16,no,south,no,no,no,no,no,no,2
4579,4579,宜山居 两居室    南北通透,325.0,39538.0,non_co_ownership,82.2,duplex,Banlou,steel_concrete_structure,others,0.5,central_heating,no,Changping,Nanshao,1,1,1,top_floor,5,no,south,no,north,no,no,no,no,2
4580,4580,商品房满五年唯一 全南向一室一厅 装修好采光好,285.0,40570.0,non_co_ownership,70.25,flat_floor,Banlou,steel_concrete_structure,hardcover,0.5,central_heating,elevator,Changping,Nanshao,1,1,1,middle_floor,16,no,south,no,no,no,no,no,no,1
4581,4581,龙山华府全南向两居室，满五唯一  格局好 采光好。,330.0,34451.0,co_ownership,95.79,flat_floor,banta_combination,steel_concrete_structure,others,0.5,central_heating,elevator,Changping,Nanshao,1,1,2,low_floor,21,no,south,no,no,no,no,no,no,2
4582,4582,路劲二期商品房 南北通透二居 无遮挡采光好 成本低,364.0,44358.0,non_co_ownership,82.06,flat_floor,Banlou,steel_concrete_structure,simple_decoration,1.0,central_heating,elevator,Changping,Nanshao,1,1,1,bottom_floor,10,no,south,no,north,no,no,no,no,2
4583,4583,花雨汀、南向、精装修、中间楼层、带电梯的两居室,350.0,42767.0,co_ownership,81.84,flat_floor,Banlou,steel_concrete_structure,hardcover,0.3333333333333333,central_heating,elevator,Changping,Nanshao,1,1,1,middle_floor,12,no,south,no,no,no,no,no,no,2
4584,4584,龙山跃 2室1厅 南 北,140.0,24084.0,non_co_ownership,58.13,no_data_yet,tower,steel_concrete_structure,others,4.0,central_heating,elevator,Changping,Nanshao,0,0,0,low_floor,24,no,south,no,north,no,no,no,no,3
4585,4585,拓然家苑 精装两居室 南北通透 格局好,330.0,37629.0,co_ownership,87.7,flat_floor,Banlou,mixed_structure,hardcover,0.5,central_heating,no,Changping,Nanshao,1,1,1,bottom_floor,6,no,south,no,north,no,no,no,no,2
4586,4586,青秀尚城 南北通透三居室 楼层好 前后无遮挡,535.0,46349.0,non_co_ownership,115.43,no_data_yet,banta_combination,steel_concrete_structure,others,0.5,central_heating,elevator,Changping,Nanshao,2,1,2,high_floor,11,no,south,no,north,no,no,no,no,3
4587,4587,龙山华府电梯房，，小三居，采光好，视野好。,400.0,39977.0,non_co_ownership,100.06,no_data_yet,banta_combination,steel_concrete_structure,others,0.5,central_heating,elevator,Changping,Nanshao,1,1,1,low_floor,9,no,south,no,north,no,no,no,no,3
4588,4588,商用房，户型方正，布局合理，适合办公,155.0,26587.0,non_co_ownership,58.3,no_data_yet,tower,steel_concrete_structure,hardcover,0.17391304347826084,central_heating,elevator,Changping,Nanshao,0,0,0,middle_floor,24,east,no,west,no,no,no,no,no,3
4589,4589,屋内装修精致，高挑空，采光好，交通方便,140.0,26713.0,non_co_ownership,52.41,no_data_yet,No_data_yet,steel_concrete_structure,others,0.5,central_heating,no_data_yet,Changping,Nanshao,0,0,0,high_floor,18,no,south,west,no,no,no,no,no,3
4590,4590,龙山跃 2室2厅 北 南,188.0,32342.0,non_co_ownership,58.13,no_data_yet,tower,steel_concrete_structure,others,0.17391304347826084,central_heating,elevator,Changping,Nanshao,0,0,0,bottom_floor,24,no,south,no,north,no,no,no,no,4
4591,4591,龙山跃 2室1厅 南,155.0,26587.0,non_co_ownership,58.3,no_data_yet,tower,steel_concrete_structure,others,0.2222222222222222,central_heating,elevator,Changping,Nanshao,0,0,0,high_floor,24,no,south,no,no,no,no,no,no,3
4592,4592,国惠村 满五年唯一住房 商品房产权,260.0,38062.0,co_ownership,68.31,no_data_yet,tower,steel_concrete_structure,simple_decoration,0.3333333333333333,central_heating,elevator,Changping,Nanshao,1,1,1,bottom_floor,14,no,south,no,no,no,no,no,no,1
4593,4593,中国铁建尚城汇，万亩滨河公园旁，楼龄新。,148.0,28992.0,non_co_ownership,51.05,no_data_yet,banta_combination,steel_concrete_structure,others,0.09523809523809523,central_heating,elevator,Changping,Nanshao,0,0,0,middle_floor,18,east,no,no,no,no,no,no,no,2
4594,4594,景兴街25号院中国铁建青秀尚城,600.0,51600.0,non_co_ownership,116.28,no_data_yet,banta_combination,steel_concrete_structure,others,0.5,central_heating,no_data_yet,Changping,Nanshao,2,1,2,high_floor,11,no,south,no,north,no,no,no,no,3
4595,4595,青秀尚城汇，万亩滨河公园旁，楼龄新,135.0,25759.0,non_co_ownership,52.41,no_data_yet,tower,steel_concrete_structure,hardcover,0.045454545454545456,central_heating,elevator,Changping,Nanshao,0,0,0,top_floor,18,no,no,west,no,no,no,no,no,2
4596,4596,社区中间楼栋，中高层，50万精装修，位置安静,495.0,41734.0,co_ownership,118.61,no_data_yet,banta_combination,steel_concrete_structure,hardcover,1.0,central_heating,elevator,Changping,Nanshao,2,1,2,middle_floor,12,no,south,no,north,no,no,no,no,3
4597,4597,南金路7号院3区宜山居精装两居,378.0,40269.0,non_co_ownership,93.87,no_data_yet,Banlou,steel_concrete_structure,hardcover,0.5,central_heating,no_data_yet,Changping,Nanshao,2,1,1,middle_floor,4,no,south,no,north,no,no,no,no,2
4598,4598,路劲三期 商业办公 诚意出售 看房方便,138.0,26063.0,non_co_ownership,52.95,no_data_yet,tower,steel_concrete_structure,hardcover,0.07692307692307693,central_heating,elevator,Changping,Nanshao,0,0,0,high_floor,17,no,no,no,north,no,no,no,no,2
4599,4599,房子距离南邵地铁站500米左右，紧挨商场，购物方便,162.0,26615.0,non_co_ownership,60.87,no_data_yet,tower,steel_concrete_structure,others,0.07692307692307693,central_heating,elevator,Changping,Nanshao,0,0,0,middle_floor,17,no,no,west,no,no,no,no,no,2
4600,4600,硅谷SOHO 1室1厅 南,100.0,20105.0,non_co_ownership,49.74,no_data_yet,tower,steel_concrete_structure,others,0.16666666666666666,central_heating,elevator,Changping,Nanshao,0,0,0,middle_floor,14,no,south,no,no,no,no,no,no,2
4601,4601,硅谷SOHO 1室1厅 北,122.0,25545.0,non_co_ownership,47.76,no_data_yet,tower,steel_concrete_structure,others,0.16666666666666666,central_heating,elevator,Changping,Nanshao,0,0,0,middle_floor,14,no,no,no,north,no,no,no,no,2
4602,4602,南邵镇，南环南路，4.5挑高房。,128.0,29879.0,non_co_ownership,42.84,no_data_yet,banta_combination,steel_concrete_structure,others,0.09523809523809523,central_heating,elevator,Changping,Nanshao,0,0,0,middle_floor,18,no,south,no,no,no,no,no,no,2
4603,4603,路劲世界城二期 1室0厅 西北,148.0,24315.0,non_co_ownership,60.87,no_data_yet,tower,steel_concrete_structure,others,0.07692307692307693,central_heating,elevator,Changping,Nanshao,0,0,0,middle_floor,17,no,no,no,no,no,no,no,northwest,1
4604,4604,尚城汇 带电梯 两层 精装修 看房方便,150.0,29721.0,non_co_ownership,50.47,no_data_yet,banta_combination,steel_concrete_structure,others,0.09523809523809523,central_heating,elevator,Changping,Nanshao,0,0,0,low_floor,18,no,no,west,no,no,no,no,no,2
4605,4605,中国铁建尚城汇 1室1厅 东,130.0,25642.0,co_ownership,50.7,no_data_yet,tower,steel_concrete_structure,simple_decoration,0.045454545454545456,central_heating,elevator,Changping,Nanshao,0,0,0,low_floor,18,east,no,no,no,no,no,no,no,2
4606,4606,榆树馆西里 3室1厅 西北,1038.0,118901.0,non_co_ownership,87.3,flat_floor,tower,steel_concrete_structure,others,0.3333333333333333,self_heating,elevator,Xicheng,Chegongzhuang,1,1,1,low_floor,17,no,no,no,no,no,no,no,northwest,3
